gene_id	locusName	Best-hit-arabi-name
Solyc03g006900.ITAG4.0	Solyc06g050780	
Solyc03g006910.ITAG4.0	Solyc06g050790	
Solyc03g006930.ITAG4.0	Solyc06g050800	AT3G56200
Solyc03g006940.ITAG4.0	Solyc06g050810	AT3G56180
Solyc03g006950.ITAG4.0	Solyc06g050820	
Solyc03g006960.ITAG4.0	Solyc06g050825	
Solyc03g006980.ITAG4.0	Solyc06g050830	
Solyc03g007000.ITAG4.0	Solyc06g050837	
Solyc03g007010.ITAG4.0	Solyc06g050840	AT2G40435
Solyc03g007030.ITAG4.0	Solyc06g050850	
Solyc03g007040.ITAG4.0	Solyc06g050860	AT3G56230
Solyc03g007050.ITAG4.0	Solyc06g050870	
Solyc03g007060.ITAG4.0	Solyc06g050880	
Solyc03g007070.ITAG4.0	Solyc06g050890	
Solyc03g007080.ITAG4.0	Solyc06g050900	AT2G40460
Solyc03g007100.ITAG4.0	Solyc06g050910	
Solyc03g007110.ITAG4.0	Solyc06g050920	AT2G40320
Solyc03g007120.ITAG4.0	Solyc06g050925	ATMG00810
Solyc03g007130.ITAG4.0	Solyc06g050930	AT5G05460
Solyc03g007140.ITAG4.0	Solyc06g050950	
Solyc03g007150.ITAG4.0	Solyc06g050980	AT3G11050
Solyc03g007170.ITAG4.0	Solyc06g050990	AT1G09870
Solyc03g007190.ITAG4.0	Solyc06g051000	AT3G56080
Solyc03g007200.ITAG4.0	Solyc06g051010	AT5G05480
Solyc03g007210.ITAG4.0	Solyc06g051020	
Solyc03g007220.ITAG4.0	Solyc06g051030	
Solyc03g007230.ITAG4.0	Solyc06g051040	AT5G05510
Solyc03g007240.ITAG4.0	Solyc06g051060	AT2G40260
Solyc03g007260.ITAG4.0	Solyc06g051070	
Solyc03g007270.ITAG4.0	Solyc06g051080	AT3G56040
Solyc03g007280.ITAG4.0	Solyc06g051090	
Solyc03g007290.ITAG4.0	Solyc06g051100	
Solyc03g007310.ITAG4.0	Solyc06g051120	AT5G05550
Solyc03g007320.ITAG4.0	Solyc06g051130	AT2G40230
Solyc03g007330.ITAG4.0	Solyc06g051140	
Solyc03g007340.ITAG4.0	Solyc06g051150	
Solyc03g007360.ITAG4.0	Solyc06g051160	AT3G17668
Solyc03g007370.ITAG4.0	Solyc06g051190	AT2G19910
Solyc03g007380.ITAG4.0	Solyc06g051200	AT2G43030
Solyc03g007390.ITAG4.0	Solyc06g051210	AT1G20670
Solyc03g007400.ITAG4.0	Solyc06g051220	AT2G31930
Solyc03g007410.ITAG4.0	Solyc06g051230	AT2G44410
Solyc03g007420.ITAG4.0	Solyc06g051240	
Solyc03g007430.ITAG4.0	Solyc06g051250	AT3G11110
Solyc03g007440.ITAG4.0	Solyc06g051260	AT2G40200
Solyc03g007450.ITAG4.0	Solyc06g051270	AT2G39770
Solyc03g007460.ITAG4.0	Solyc06g051300	AT5G52220
Solyc03g007470.ITAG4.0	Solyc06g051310	AT3G11130
Solyc03g007480.ITAG4.0	Solyc06g051320	
Solyc03g007490.ITAG4.0	Solyc06g051330	
Solyc03g007500.ITAG4.0	Solyc06g051335	
Solyc03g007510.ITAG4.0	Solyc06g051350	AT3G55990
Solyc03g007520.ITAG4.0	Solyc06g051360	AT3G11150
Solyc03g007530.ITAG4.0	Solyc06g051370	
Solyc03g007540.ITAG4.0	Solyc06g051380	
Solyc03g007550.ITAG4.0	Solyc06g051400	AT5G05580
Solyc03g007590.ITAG4.0	Solyc06g051410	AT1G07780
Solyc03g007600.ITAG4.0	Solyc06g051420	
Solyc03g007610.ITAG4.0	Solyc06g051425	
Solyc03g007620.ITAG4.0	Solyc06g051440	
Solyc03g007660.ITAG4.0	Solyc06g051450	
Solyc03g007670.ITAG4.0	Solyc06g051460	
Solyc03g007680.ITAG4.0	Solyc06g051510	AT2G40120
Solyc03g007710.ITAG4.0	Solyc06g051520	AT3G55960
Solyc03g007720.ITAG4.0	Solyc06g051525	
Solyc03g007740.ITAG4.0	Solyc06g051540	
Solyc03g007750.ITAG4.0	Solyc06g051550	AT2G28160
Solyc03g007760.ITAG4.0	Solyc06g051570	AT5G05660
Solyc03g007770.ITAG4.0	Solyc06g051575	
Solyc03g007775.ITAG4.0	Solyc06g051600	
Solyc03g007790.ITAG4.0	Solyc06g051610	
Solyc03g007800.ITAG4.0	Solyc06g051620	
Solyc03g007810.ITAG4.0	Solyc06g051630	AT2G40116
Solyc03g007820.ITAG4.0	Solyc06g051650	
Solyc03g007830.ITAG4.0	Solyc06g051660	AT2G40080
Solyc03g007870.ITAG4.0	Solyc06g051680	AT2G40080
Solyc03g007880.ITAG4.0	Solyc06g051720	AT3G11210
Solyc03g007890.ITAG4.0	Solyc06g051730	AT2G40090
Solyc03g007900.ITAG4.0	Solyc06g051740	
Solyc03g007910.ITAG4.0	Solyc06g051750	AT5G05690
Solyc03g007920.ITAG4.0	Solyc06g051760	AT5G05700
Solyc03g007930.ITAG4.0	Solyc06g051770	AT5G26805
Solyc03g007940.ITAG4.0	Solyc06g051780	
Solyc03g007950.ITAG4.0	Solyc06g051790	
Solyc03g007960.ITAG4.0	Solyc06g051793	
Solyc03g007970.ITAG4.0	Solyc06g051797	
Solyc03g007990.ITAG4.0	Solyc06g051800	
Solyc03g008010.ITAG4.0	Solyc06g051810	AT3G48670
Solyc03g013030.ITAG4.0	Solyc06g051820	AT5G53310
Solyc03g013060.ITAG4.0	Solyc06g051830	
Solyc03g013110.ITAG4.0	Solyc06g051840	AT5G53290
Solyc03g013160.ITAG4.0	Solyc06g051850	
Solyc03g013240.ITAG4.0	Solyc06g051860	
Solyc03g013250.ITAG4.0	Solyc06g051900	AT5G41480
Solyc03g013304.ITAG4.0	Solyc06g051910	
Solyc03g013310.ITAG4.0	Solyc06g051920	AT5G53130
Solyc03g013340.ITAG4.0	Solyc06g051930	AT3G49160
Solyc03g013430.ITAG4.0	Solyc06g051940	
Solyc03g013440.ITAG4.0	Solyc06g051950	
Solyc03g013450.ITAG4.0	Solyc06g051960	AT3G49220
Solyc03g013630.ITAG4.0	Solyc06g051970	AT5G24270
Solyc03g019650.ITAG4.0	Solyc06g051980	AT3G61790
Solyc03g019660.ITAG4.0	Solyc06g051990	AT3G49250
Solyc03g019670.ITAG4.0	Solyc06g052000	
Solyc03g019680.ITAG4.0	Solyc06g052010	
Solyc03g019730.ITAG4.0	Solyc06g052020	
Solyc03g019750.ITAG4.0	Solyc06g052030	
Solyc03g019760.ITAG4.0	Solyc06g052040	
Solyc03g019770.ITAG4.0	Solyc06g052045	
Solyc03g019780.ITAG4.0	Solyc06g052050	
Solyc03g019790.ITAG4.0	Solyc06g052060	AT4G10810
Solyc03g019800.ITAG4.0	Solyc06g052070	AT5G24320
Solyc03g019810.ITAG4.0	Solyc06g052080	
Solyc03g019820.ITAG4.0	Solyc06g052085	
Solyc03g019830.ITAG4.0	Solyc06g052090	
Solyc03g019840.ITAG4.0	Solyc06g052100	
Solyc03g019850.ITAG4.0	Solyc06g052110	
Solyc03g019860.ITAG4.0	Solyc06g052115	
Solyc03g019870.ITAG4.0	Solyc06g052130	
Solyc03g019880.ITAG4.0	Solyc06g052140	
Solyc03g019890.ITAG4.0	Solyc06g052143	
Solyc03g019900.ITAG4.0	Solyc06g052145	
Solyc03g019910.ITAG4.0	Solyc06g052147	
Solyc03g019930.ITAG4.0	Solyc06g053140	AT4G27700
Solyc03g019940.ITAG4.0	Solyc06g053150	
Solyc03g019950.ITAG4.0	Solyc06g053160	AT4G27680
Solyc03g019960.ITAG4.0	Solyc06g053170	
Solyc03g019980.ITAG4.0	Solyc06g053180	
Solyc03g020020.ITAG4.0	Solyc06g053190	AT3G49350
Solyc03g020030.ITAG4.0	Solyc06g053195	
Solyc03g020040.ITAG4.0	Solyc06g053200	
Solyc03g020050.ITAG4.0	Solyc06g053210	
Solyc03g020060.ITAG4.0	Solyc06g053220	
Solyc03g020070.ITAG4.0	Solyc06g053230	
Solyc03g020080.ITAG4.0	Solyc06g053250	
Solyc03g025150.ITAG4.0	Solyc06g053260	
Solyc03g025160.ITAG4.0	Solyc06g053290	AT4G00880
Solyc03g025240.ITAG4.0	Solyc06g053300	AT1G32790
Solyc03g025250.ITAG4.0	Solyc06g053310	AT1G06130
Solyc03g025270.ITAG4.0	Solyc06g053320	AT2G43410
Solyc03g025280.ITAG4.0	Solyc06g053330	AT3G13940
Solyc03g025290.ITAG4.0	Solyc06g053340	AT1G06110
Solyc03g025310.ITAG4.0	Solyc06g053350	AT1G06070
Solyc03g025320.ITAG4.0	Solyc06g053360	AT1G06050
Solyc03g025330.ITAG4.0	Solyc06g053370	AT3G59520
Solyc03g025350.ITAG4.0	Solyc06g053375	
Solyc03g025360.ITAG4.0	Solyc06g053380	AT3G54420
Solyc03g025370.ITAG4.0	Solyc06g053385	AT2G43640
Solyc03g025380.ITAG4.0	Solyc06g053387	
Solyc03g025390.ITAG4.0	Solyc06g053390	
Solyc03g025400.ITAG4.0	Solyc06g053400	AT1G74040
Solyc03g025410.ITAG4.0	Solyc06g053410	
Solyc03g025420.ITAG4.0	Solyc06g053420	AT3G59660
Solyc03g025440.ITAG4.0	Solyc06g053430	AT1G05720
Solyc03g025450.ITAG4.0	Solyc06g053440	AT3G59680
Solyc03g025460.ITAG4.0	Solyc06g053450	AT2G43680
Solyc03g025470.ITAG4.0	Solyc06g053460	AT3G22480
Solyc03g025480.ITAG4.0	Solyc06g053470	AT1G48170
Solyc03g025490.ITAG4.0	Solyc06g053480	AT2G43710
Solyc03g025500.ITAG4.0	Solyc06g053490	
Solyc03g025510.ITAG4.0	Solyc06g053510	
Solyc03g025520.ITAG4.0	Solyc06g053520	
Solyc03g025530.ITAG4.0	Solyc06g053530	AT4G28600
Solyc03g025540.ITAG4.0	Solyc06g053540	
Solyc03g025550.ITAG4.0	Solyc06g053550	AT4G14305
Solyc03g025560.ITAG4.0	Solyc06g053560	AT4G14340
Solyc03g025600.ITAG4.0	Solyc06g053570	
Solyc03g025610.ITAG4.0	Solyc06g053580	
Solyc03g025630.ITAG4.0	Solyc06g053590	
Solyc03g025640.ITAG4.0	Solyc06g053600	AT1G04420
Solyc03g025650.ITAG4.0	Solyc06g053610	AT3G23250
Solyc03g025670.ITAG4.0	Solyc06g053620	AT3G04530
Solyc03g025680.ITAG4.0	Solyc06g053630	
Solyc03g025690.ITAG4.0	Solyc06g053640	
Solyc03g025700.ITAG4.0	Solyc06g053650	
Solyc03g025710.ITAG4.0	Solyc06g053660	AT1G04340
Solyc03g025720.ITAG4.0	Solyc06g053665	
Solyc03g025730.ITAG4.0	Solyc06g053670	AT4G14430
Solyc03g025740.ITAG4.0	Solyc06g053690	
Solyc03g025750.ITAG4.0	Solyc06g053695	
Solyc03g025760.ITAG4.0	Solyc06g053700	AT4G14450
Solyc03g025770.ITAG4.0	Solyc06g053710	
Solyc03g025780.ITAG4.0	Solyc06g053720	
Solyc03g025790.ITAG4.0	Solyc06g053730	AT4G14480
Solyc03g025800.ITAG4.0	Solyc06g053740	AT5G52330
Solyc03g025810.ITAG4.0	Solyc06g053750	AT1G04300
Solyc03g025820.ITAG4.0	Solyc06g053760	AT1G08560
Solyc03g025830.ITAG4.0	Solyc06g053770	AT3G23100
Solyc03g025840.ITAG4.0	Solyc06g053780	AT3G23090
Solyc03g025850.ITAG4.0	Solyc06g053785	
Solyc03g025860.ITAG4.0	Solyc06g053790	AT4G14500
Solyc03g025870.ITAG4.0	Solyc06g053800	AT2G03820
Solyc03g025880.ITAG4.0	Solyc06g053810	AT1G04280
Solyc03g025890.ITAG4.0	Solyc06g053820	
Solyc03g025900.ITAG4.0	Solyc06g053830	
Solyc03g025910.ITAG4.0	Solyc06g053840	AT1G04240
Solyc03g025920.ITAG4.0	Solyc06g053850	
Solyc03g025930.ITAG4.0	Solyc06g053860	AT5G43710
Solyc03g025940.ITAG4.0	Solyc06g053870	
Solyc03g025950.ITAG4.0	Solyc06g053880	
Solyc03g025970.ITAG4.0	Solyc06g053890	
Solyc03g025980.ITAG4.0	Solyc06g053900	
Solyc03g026000.ITAG4.0	Solyc06g053910	AT3G22970
Solyc03g026010.ITAG4.0	Solyc06g053920	AT3G55760
Solyc03g026020.ITAG4.0	Solyc06g053930	AT4G14640
Solyc03g026040.ITAG4.0	Solyc06g053940	
Solyc03g026050.ITAG4.0	Solyc06g053950	
Solyc03g026060.ITAG4.0	Solyc06g053960	AT1G77570
Solyc03g026070.ITAG4.0	Solyc06g053970	AT4G14723
Solyc03g026080.ITAG4.0	Solyc06g053980	AT5G43860
Solyc03g026090.ITAG4.0	Solyc06g053990	
Solyc03g026110.ITAG4.0	Solyc06g054000	
Solyc03g026120.ITAG4.0	Solyc06g054010	AT1G05470
Solyc03g026130.ITAG4.0	Solyc06g054020	AT1G05460
Solyc03g026140.ITAG4.0	Solyc06g054030	AT1G05450
Solyc03g026150.ITAG4.0	Solyc06g054040	
Solyc03g026160.ITAG4.0	Solyc06g054050	AT1G05460
Solyc03g026170.ITAG4.0	Solyc06g054060	
Solyc03g026190.ITAG4.0	Solyc06g054070	
Solyc03g026200.ITAG4.0	Solyc06g054080	AT3G22590
Solyc03g026210.ITAG4.0	Solyc06g054090	AT2G32030
Solyc03g026220.ITAG4.0	Solyc06g054100	
Solyc03g026240.ITAG4.0	Solyc06g054110	
Solyc03g026250.ITAG4.0	Solyc06g054120	AT2G32040
Solyc03g026260.ITAG4.0	Solyc06g054130	AT3G22540
Solyc03g026290.ITAG4.0	Solyc06g054140	AT1G05430
Solyc03g026300.ITAG4.0	Solyc06g054150	
Solyc03g026310.ITAG4.0	Solyc06g054160	
Solyc03g026320.ITAG4.0	Solyc06g054170	
Solyc03g026330.ITAG4.0	Solyc06g054180	
Solyc03g026340.ITAG4.0	Solyc06g054185	
Solyc03g026350.ITAG4.0	Solyc06g054190	
Solyc03g026400.ITAG4.0	Solyc06g054195	
Solyc03g026410.ITAG4.0	Solyc06g054200	
Solyc03g031440.ITAG4.0	Solyc06g054210	
Solyc03g031450.ITAG4.0	Solyc06g054220	
Solyc03g031470.ITAG4.0	Solyc06g054230	
Solyc03g031480.ITAG4.0	Solyc06g054240	AT4G14930
Solyc03g031510.ITAG4.0	Solyc06g054250	AT4G14930
Solyc03g031520.ITAG4.0	Solyc06g054260	AT1G03130
Solyc03g031530.ITAG4.0	Solyc06g054270	AT5G26250
Solyc03g031540.ITAG4.0	Solyc06g054280	AT3G05980
Solyc03g031560.ITAG4.0	Solyc06g054290	
Solyc03g031570.ITAG4.0	Solyc06g054300	
Solyc03g031580.ITAG4.0	Solyc06g054310	AT5G19260
Solyc03g031590.ITAG4.0	Solyc06g054315	
Solyc03g031600.ITAG4.0	Solyc06g054320	
Solyc03g031620.ITAG4.0	Solyc06g054330	AT3G06060
Solyc03g031630.ITAG4.0	Solyc06g054360	
Solyc03g031640.ITAG4.0	Solyc06g054370	
Solyc03g031650.ITAG4.0	Solyc06g054380	
Solyc03g031670.ITAG4.0	Solyc06g054390	AT4G14240
Solyc03g031680.ITAG4.0	Solyc06g054400	AT1G76810
Solyc03g031690.ITAG4.0	Solyc06g054410	AT3G02875
Solyc03g031700.ITAG4.0	Solyc06g054420	AT3G06170
Solyc03g031710.ITAG4.0	Solyc06g054430	
Solyc03g031720.ITAG4.0	Solyc06g054440	AT4G15475
Solyc03g031730.ITAG4.0	Solyc06g054450	AT3G59390
Solyc03g031740.ITAG4.0	Solyc06g054460	AT5G18930
Solyc03g031750.ITAG4.0	Solyc06g054470	AT3G21570
Solyc03g031760.ITAG4.0	Solyc06g054480	AT5G18910
Solyc03g031770.ITAG4.0	Solyc06g054490	AT5G18900
Solyc03g031780.ITAG4.0	Solyc06g054500	AT2G39040
Solyc03g031800.ITAG4.0	Solyc06g054510	AT4G25050
Solyc03g031810.ITAG4.0	Solyc06g054520	
Solyc03g031820.ITAG4.0	Solyc06g054530	
Solyc03g031840.ITAG4.0	Solyc06g054540	AT5G18650
Solyc03g031860.ITAG4.0	Solyc06g054550	AT5G18640
Solyc03g031870.ITAG4.0	Solyc06g054560	AT5G18620
Solyc03g031880.ITAG4.0	Solyc06g054570	
Solyc03g031890.ITAG4.0	Solyc06g054580	AT2G39100
Solyc03g031900.ITAG4.0	Solyc06g054590	AT5G09270
Solyc03g031910.ITAG4.0	Solyc06g054600	
Solyc03g031920.ITAG4.0	Solyc06g054610	
Solyc03g031940.ITAG4.0	Solyc06g054620	
Solyc03g031950.ITAG4.0	Solyc06g054630	AT5G21960
Solyc03g031960.ITAG4.0	Solyc06g054640	AT1G77145
Solyc03g031970.ITAG4.0	Solyc06g054650	AT4G31080
Solyc03g031980.ITAG4.0	Solyc06g054660	
Solyc03g031990.ITAG4.0	Solyc06g054670	
Solyc03g032000.ITAG4.0	Solyc06g054680	
Solyc03g032020.ITAG4.0	Solyc06g054685	
Solyc03g032030.ITAG4.0	Solyc06g059710	
Solyc03g032040.ITAG4.0	Solyc06g059720	
Solyc03g032050.ITAG4.0	Solyc06g059730	AT1G77110
Solyc03g032070.ITAG4.0	Solyc06g059740	
Solyc03g032080.ITAG4.0	Solyc06g059750	AT1G43850
Solyc03g032100.ITAG4.0	Solyc06g059760	AT1G43850
Solyc03g032110.ITAG4.0	Solyc06g059770	
Solyc03g032120.ITAG4.0	Solyc06g059780	
Solyc03g032130.ITAG4.0	Solyc06g059790	
Solyc03g032140.ITAG4.0	Solyc06g059800	AT1G76990
Solyc03g032150.ITAG4.0	Solyc06g059810	AT1G14315
Solyc03g032160.ITAG4.0	Solyc06g059820	AT5G62510
Solyc03g032170.ITAG4.0	Solyc06g059830	
Solyc03g032180.ITAG4.0	Solyc06g059840	
Solyc03g032190.ITAG4.0	Solyc06g059850	AT1G21400
Solyc03g032210.ITAG4.0	Solyc06g059860	AT1G76980
Solyc03g032220.ITAG4.0	Solyc06g059870	
Solyc03g032240.ITAG4.0	Solyc06g059880	
Solyc03g033300.ITAG4.0	Solyc06g059930	AT5G23960
Solyc03g033310.ITAG4.0	Solyc06g059960	AT1G77300
Solyc03g033320.ITAG4.0	Solyc06g059970	AT5G20240
Solyc03g033330.ITAG4.0	Solyc06g059980	AT3G03810
Solyc03g033340.ITAG4.0	Solyc06g059990	
Solyc03g033350.ITAG4.0	Solyc06g060010	
Solyc03g033360.ITAG4.0	Solyc06g060015	
Solyc03g033370.ITAG4.0	Solyc06g060050	AT5G15340
Solyc03g033380.ITAG4.0	Solyc06g060060	
Solyc03g033390.ITAG4.0	Solyc06g060070	AT1G77330
Solyc03g033400.ITAG4.0	Solyc06g060080	AT5G59613
Solyc03g033410.ITAG4.0	Solyc06g060090	
Solyc03g033420.ITAG4.0	Solyc06g060100	AT1G67070
Solyc03g033450.ITAG4.0	Solyc06g060105	
Solyc03g033460.ITAG4.0	Solyc06g060110	AT1G77380
Solyc03g033470.ITAG4.0	Solyc06g060120	AT1G21700
Solyc03g033480.ITAG4.0	Solyc06g060130	
Solyc03g033490.ITAG4.0	Solyc06g060140	AT1G21730
Solyc03g033500.ITAG4.0	Solyc06g060150	AT1G77470
Solyc03g033510.ITAG4.0	Solyc06g060160	
Solyc03g033530.ITAG4.0	Solyc06g060170	AT4G33440
Solyc03g033540.ITAG4.0	Solyc06g060180	AT5G23960
Solyc03g033550.ITAG4.0	Solyc06g060190	
Solyc03g033560.ITAG4.0	Solyc06g060195	
Solyc03g033580.ITAG4.0	Solyc06g060200	
Solyc03g033600.ITAG4.0	Solyc06g060210	
Solyc03g033620.ITAG4.0	Solyc06g060215	
Solyc03g033630.ITAG4.0	Solyc06g060230	AT1G01720
Solyc03g033640.ITAG4.0	Solyc06g060240	AT1G11040
Solyc03g033650.ITAG4.0	Solyc06g060250	AT1G44170
Solyc03g033660.ITAG4.0	Solyc06g060260	
Solyc03g033690.ITAG4.0	Solyc06g060270	AT1G21740
Solyc03g033710.ITAG4.0	Solyc06g060290	
Solyc03g033720.ITAG4.0	Solyc06g060300	AT1G44414
Solyc03g033740.ITAG4.0	Solyc06g060310	AT1G44446
Solyc03g033750.ITAG4.0	Solyc06g060320	AT3G05270
Solyc03g033760.ITAG4.0	Solyc06g060330	
Solyc03g033790.ITAG4.0	Solyc06g060340	AT1G44575
Solyc03g033840.ITAG4.0	Solyc06g060350	AT1G77620
Solyc03g033850.ITAG4.0	Solyc06g060360	AT1G44760
Solyc03g033950.ITAG4.0	Solyc06g060370	AT1G77610
Solyc03g033980.ITAG4.0	Solyc06g060380	AT1G77600
Solyc03g034000.ITAG4.0	Solyc06g060390	AT2G17900
Solyc03g034020.ITAG4.0	Solyc06g060400	AT4G16720
Solyc03g034030.ITAG4.0	Solyc06g060410	AT1G21920
Solyc03g034050.ITAG4.0	Solyc06g060420	AT1G44835
Solyc03g034060.ITAG4.0	Solyc06g060430	
Solyc03g034080.ITAG4.0	Solyc06g060440	
Solyc03g034090.ITAG4.0	Solyc06g060445	
Solyc03g034100.ITAG4.0	Solyc06g060450	
Solyc03g034110.ITAG4.0	Solyc06g060460	AT1G21370
Solyc03g034120.ITAG4.0	Solyc06g060470	AT3G18690
Solyc03g034130.ITAG4.0	Solyc06g060480	AT4G35280
Solyc03g034140.ITAG4.0	Solyc06g060490	AT1G43700
Solyc03g034150.ITAG4.0	Solyc06g060500	
Solyc03g034160.ITAG4.0	Solyc06g060510	
Solyc03g034170.ITAG4.0	Solyc06g060520	
Solyc03g034180.ITAG4.0	Solyc06g060530	AT4G22790
Solyc03g034190.ITAG4.0	Solyc06g060540	
Solyc03g034200.ITAG4.0	Solyc06g060550	AT1G12390
Solyc03g034220.ITAG4.0	Solyc06g060560	
Solyc03g034230.ITAG4.0	Solyc06g060570	
Solyc03g034240.ITAG4.0	Solyc06g060580	
Solyc03g034250.ITAG4.0	Solyc06g060590	
Solyc03g034270.ITAG4.0	Solyc06g060600	
Solyc03g034280.ITAG4.0	Solyc06g060610	AT1G62600
Solyc03g034290.ITAG4.0	Solyc06g060620	AT1G12110
Solyc03g034320.ITAG4.0	Solyc06g060623	ATMG00240
Solyc03g034400.ITAG4.0	Solyc06g060627	
Solyc03g034450.ITAG4.0	Solyc06g060630	AT2G13620
Solyc03g036477.ITAG4.0	Solyc06g060640	
Solyc03g042560.ITAG4.0	Solyc06g060650	
Solyc03g043580.ITAG4.0	Solyc06g060660	
Solyc03g043600.ITAG4.0	Solyc06g060670	AT4G16570
Solyc03g043640.ITAG4.0	Solyc06g060675	
Solyc03g043660.ITAG4.0	Solyc06g060680	AT3G57700
Solyc03g043700.ITAG4.0	Solyc06g060690	AT3G57700
Solyc03g043720.ITAG4.0	Solyc06g060700	
Solyc03g043740.ITAG4.0	Solyc06g060710	
Solyc03g043750.ITAG4.0	Solyc06g060720	AT5G17550
Solyc03g043760.ITAG4.0	Solyc06g060730	
Solyc03g043770.ITAG4.0	Solyc06g060735	
Solyc03g043780.ITAG4.0	Solyc06g060740	
Solyc03g043850.ITAG4.0	Solyc06g060750	AT4G16650
Solyc03g043870.ITAG4.0	Solyc06g060760	AT4G17340
Solyc03g043880.ITAG4.0	Solyc06g060770	AT5G47435
Solyc03g043890.ITAG4.0	Solyc06g060780	AT4G16700
Solyc03g043910.ITAG4.0	Solyc06g060785	
Solyc03g043920.ITAG4.0	Solyc06g060790	AT2G43090
Solyc03g043930.ITAG4.0	Solyc06g060800	AT4G16770
Solyc03g043940.ITAG4.0	Solyc06g060810	AT1G11755
Solyc03g043950.ITAG4.0	Solyc06g060820	
Solyc03g043960.ITAG4.0	Solyc06g060830	AT4G16780
Solyc03g043970.ITAG4.0	Solyc06g060840	
Solyc03g044010.ITAG4.0	Solyc06g060850	AT4G17510
Solyc03g044020.ITAG4.0	Solyc06g060860	AT4G16807
Solyc03g044060.ITAG4.0	Solyc06g060870	AT4G16820
Solyc03g044080.ITAG4.0	Solyc06g060880	AT2G35660
Solyc03g044090.ITAG4.0	Solyc06g060885	
Solyc03g044100.ITAG4.0	Solyc06g060890	AT4G17540
Solyc03g044140.ITAG4.0	Solyc06g060900	
Solyc03g044150.ITAG4.0	Solyc06g060910	AT4G17550
Solyc03g044160.ITAG4.0	Solyc06g060920	AT4G17010
Solyc03g044190.ITAG4.0	Solyc06g060930	
Solyc03g044200.ITAG4.0	Solyc06g060940	AT4G17570
Solyc03g044210.ITAG4.0	Solyc06g060950	
Solyc03g044260.ITAG4.0	Solyc06g060955	
Solyc03g044270.ITAG4.0	Solyc06g060960	AT2G35160
Solyc03g044280.ITAG4.0	Solyc06g060970	
Solyc03g044300.ITAG4.0	Solyc06g060980	
Solyc03g044350.ITAG4.0	Solyc06g060990	AT5G47090
Solyc03g044370.ITAG4.0	Solyc06g061000	
Solyc03g044380.ITAG4.0	Solyc06g061005	
Solyc03g044420.ITAG4.0	Solyc06g061010	
Solyc03g044430.ITAG4.0	Solyc06g061015	
Solyc03g044440.ITAG4.0	Solyc06g061020	AT1G32740
Solyc03g044470.ITAG4.0	Solyc06g061023	
Solyc03g044480.ITAG4.0	Solyc06g061027	
Solyc03g044510.ITAG4.0	Solyc06g061030	AT4G18020
Solyc03g044520.ITAG4.0	Solyc06g061040	
Solyc03g044600.ITAG4.0	Solyc06g061050	
Solyc03g044620.ITAG4.0	Solyc06g061070	AT2G35370
Solyc03g044630.ITAG4.0	Solyc06g061080	AT5G46590
Solyc03g044660.ITAG4.0	Solyc06g061090	AT1G32520
Solyc03g044710.ITAG4.0	Solyc06g061100	
Solyc03g044720.ITAG4.0	Solyc06g061110	AT1G32560
Solyc03g044740.ITAG4.0	Solyc06g061120	AT3G54380
Solyc03g044790.ITAG4.0	Solyc06g061130	AT2G38695
Solyc03g044800.ITAG4.0	Solyc06g061140	AT4G17960
Solyc03g044810.ITAG4.0	Solyc06g061150	AT5G46630
Solyc03g044820.ITAG4.0	Solyc06g061160	AT4G17810
Solyc03g044830.ITAG4.0	Solyc06g061170	AT5G46800
Solyc03g044880.ITAG4.0	Solyc06g061180	
Solyc03g044900.ITAG4.0	Solyc06g061190	AT2G35230
Solyc03g044930.ITAG4.0	Solyc06g061200	
Solyc03g044950.ITAG4.0	Solyc06g061210	AT2G03220
Solyc03g044960.ITAG4.0	Solyc06g061220	
Solyc03g045020.ITAG4.0	Solyc06g061225	ATMG00240
Solyc03g045030.ITAG4.0	Solyc06g061230	
Solyc03g045050.ITAG4.0	Solyc06g061240	AT4G17900
Solyc03g045060.ITAG4.0	Solyc06g061250	AT5G17600
Solyc03g045080.ITAG4.0	Solyc06g061260	
Solyc03g045090.ITAG4.0	Solyc06g061270	
Solyc03g045110.ITAG4.0	Solyc06g061280	AT2G23910
Solyc03g045140.ITAG4.0	Solyc06g062290	
Solyc03g046260.ITAG4.0	Solyc06g062295	AT1G21280
Solyc03g046270.ITAG4.0	Solyc06g062300	
Solyc03g046300.ITAG4.0	Solyc06g062310	
Solyc03g046320.ITAG4.0	Solyc06g062320	
Solyc03g046340.ITAG4.0	Solyc06g062330	
Solyc03g046350.ITAG4.0	Solyc06g062340	
Solyc03g046360.ITAG4.0	Solyc06g062350	
Solyc03g046410.ITAG4.0	Solyc06g062360	AT5G46860
Solyc03g046440.ITAG4.0	Solyc06g062370	
Solyc03g046450.ITAG4.0	Solyc06g062380	
Solyc03g046470.ITAG4.0	Solyc06g062390	
Solyc03g046490.ITAG4.0	Solyc06g062400	AT1G52080
Solyc03g046540.ITAG4.0	Solyc06g062420	
Solyc03g046570.ITAG4.0	Solyc06g062430	
Solyc03g046590.ITAG4.0	Solyc06g062440	
Solyc03g051620.ITAG4.0	Solyc06g062445	ATMG00240
Solyc03g051640.ITAG4.0	Solyc06g062450	
Solyc03g051660.ITAG4.0	Solyc06g062460	AT3G21330
Solyc03g051700.ITAG4.0	Solyc06g062480	
Solyc03g051780.ITAG4.0	Solyc06g062490	
