gene_id	1P	2P	3P	4P	5P	6P	7P	8P	9P	10P	11P	12P	13P	14P	15P
Solyc04g081500.ITAG4.0	10.368	10.7826	10.5262	10.7887	10.2542	12.8745	11.4303	12.4229	9.00305	10.3578	11.1529	9.36003	8.13326	10.7123	9.11498
Solyc04g081510.ITAG4.0	47.3555	45.5481	44.1461	42.8899	39.5312	42.511	38.7166	43.983	40.6515	65.1914	60.6685	59.7274	58.8162	56.9963	52.0904
Solyc04g081520.ITAG4.0	0.102808	0.0304097	0.186554	0.0986404	0.234509	0.157541	0	0	0	0	0.0307177	0	0.0882642	0	0
Solyc04g081540.ITAG4.0	3.1969	2.09252	3.90257	3.11817	2.4711	4.90757	3.15089	4.10764	4.0499	3.4999	4.40147	3.97167	3.11958	3.46149	4.1478
Solyc04g081550.ITAG4.0	100.364	125.663	125.658	79.8127	86.8477	88.7257	88.6222	74.3726	88.1121	75.4049	69.203	70.4146	51.5857	53.3715	59.0942
Solyc04g081560.ITAG4.0	8.41345	8.07289	7.6365	13.5762	11.6358	7.00129	11.5461	7.58798	9.58544	14.3964	18.1513	11.2581	9.34127	7.73959	13.4998
Solyc04g081570.ITAG4.0	179.012	165.851	160.899	223.391	215.724	194.526	206.658	226.633	171.311	276.633	265.916	233.713	199.283	192.863	211.311
Solyc04g081580.ITAG4.0	13.3376	14.8751	13.0672	14.4436	15.8609	13.728	18.898	17.9742	20.7868	22.4814	22.4225	22.8733	18.8718	19.2269	18.2024
Solyc04g081590.ITAG4.0	34.2466	34.1943	29.4532	37.859	29.695	25.8531	40.9297	44.1989	43.8685	48.7603	48.1493	49.2542	30.2666	31.078	34.101
Solyc04g081600.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081630.ITAG4.0	0.0852375	0.298826	0	0.121224	0.611307	1.06591	0.331948	0.396718	0	1.1263	0.459513	0.342024	0.437825	0	0.0716642
Solyc04g081640.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081650.ITAG4.0	3.07381	4.95891	6.99243	6.67806	7.52578	6.4256	6.17589	5.17944	7.11758	7.79238	5.54075	5.91261	6.08323	6.5939	4.74493
Solyc04g081660.ITAG4.0	3.85814	4.16878	3.78576	2.86502	1.80622	4.48763	3.09051	1.2686	1.94504	3.59815	4.47153	2.35695	4.8248	4.77629	2.66671
Solyc04g081670.ITAG4.0	0	1.4669	0	1.23589	3.67031	2.29783	1.17678	2.35074	5.09073	0	2.75275	0.590131	1.9576	0	0.502799
Solyc04g081690.ITAG4.0	0.365936	0.257329	0.53169	0.678456	0	1.31632	0.782286	0.0678076	0.654479	0.667246	0.328607	0.440089	1.37933	1.27569	0.36838
Solyc04g081700.ITAG4.0	0.356464	0.153229	0.325152	0	3.56751	0.759905	0.352401	0	0.570651	1.49122	0.322418	0.540562	0	0	0.152289
Solyc04g081710.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081720.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081730.ITAG4.0	65.1778	71.2247	67.7616	60.5684	54.6302	59.9998	66.9311	65.8342	78.1152	76.9393	78.3958	84.4559	51.7088	56.5466	65.1585
Solyc04g081740.ITAG4.0	34.159	28.1963	29.4584	32.1653	27.9007	31.7432	34.9094	36.6406	38.8083	46.4567	44.3395	41.0752	37.6278	41.4983	42.6385
Solyc04g081750.ITAG4.0	68.9889	69.0208	70.5998	58.6789	64.1635	63.7116	63.078	59.5602	64.8036	61.1209	64.4903	61.3293	61.4573	60.8098	56.417
Solyc04g081755.ITAG4.0	1.14932	0.436369	0.819451	1.65148	1.25158	1.65412	0.634903	0.713663	0.258051	0.659349	0.36805	0.328273	0.739772	0.965397	0.445027
Solyc04g081770.ITAG4.0	0.536001	0.474428	0.405355	0.032064	0.661169	0.449062	0.388849	0.12279	0.421402	0.26933	0.360514	0	0.651538	0.161874	0.969176
Solyc04g081780.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081790.ITAG4.0	0	0	0.040268	0	0	0.0811229	0	0	0.046512	0	0	0	0	0	0
Solyc04g081800.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g081810.ITAG4.0	79.4872	76.2512	77.5207	88.9594	74.4485	75.7448	67.794	89.0047	65.7799	82.6744	79.9453	74.351	60.1183	67.0139	63.3062
Solyc04g081820.ITAG4.0	28.4918	28.2871	25.5396	25.3737	27.6524	27.2628	32.5767	30.6566	34.3708	31.1444	29.7912	32.2709	23.0994	26.6207	27.6956
Solyc04g081840.ITAG4.0	2.4281	1.97138	2.74347	1.24358	2.2103	2.66464	2.01471	1.86522	1.3514	0.997333	1.06678	1.93324	0.935148	3.28436	1.53146
Solyc04g081850.ITAG4.0	5.02938	7.06838	3.83443	5.64273	5.68695	6.0023	6.96298	6.11967	5.07362	6.47967	5.0529	5.43392	7.63583	5.98387	6.74341
Solyc04g081860.ITAG4.0	4.94762	2.81537	9.29212	1.51056	0.242654	5.22537	1.65957	0.854295	3.90477	0.0492885	2.1091	0.833018	1.00852	1.86755	0.818261
Solyc04g081870.ITAG4.0	15.8039	14.994	23.297	18.3098	22.3245	24.2478	16.3608	17.8831	12.6561	13.2471	13.7026	13.7955	13.106	9.60252	12.7568
Solyc04g081880.ITAG4.0	280.769	252.2	289.081	322.212	251.915	225.794	261.456	249.43	245.933	261.279	249.808	264.529	246.55	263.077	265.717
Solyc04g081900.ITAG4.0	2.70088	2.60824	2.87634	2.81294	4.42887	2.05722	3.11604	1.71162	2.24217	1.99769	2.02579	2.72686	2.52114	2.11376	2.51645
Solyc04g081910.ITAG4.0	3.61321	5.53288	4.7436	4.52889	2.70191	5.21392	4.47857	5.32544	3.9493	4.90918	4.29103	4.04884	4.46519	2.35304	3.91149
Solyc04g081920.ITAG4.0	1.30794	2.29064	2.99795	2.5758	1.98551	2.18341	2.69235	2.35622	2.6665	1.72459	3.20867	2.61368	1.59571	1.98693	1.97827
Solyc04g081930.ITAG4.0	5.11389	4.43825	4.73948	4.70259	4.04336	5.73556	5.01074	5.43893	5.62293	8.62542	5.91059	7.62916	21.7823	18.2531	16.239
Solyc04g081940.ITAG4.0	5.41716	7.64521	6.04433	5.93373	7.07575	5.91	7.04329	3.55221	4.81272	6.58701	5.8093	7.7283	9.67666	12.7649	7.44445
Solyc04g081950.ITAG4.0	3.64749	4.18593	2.98781	3.1392	3.22599	3.84474	2.91445	2.97322	4.64074	4.49177	3.65866	3.50646	3.34315	4.03849	3.53247
Solyc04g081970.ITAG4.0	5.79127	5.16477	5.89167	3.45156	4.47882	4.98839	4.92577	4.49717	5.04395	6.48075	7.45604	6.49262	7.37269	8.17384	5.49765
Solyc04g081990.ITAG4.0	2.67051	4.80083	3.55478	1.64322	3.05962	1.58227	1.73079	3.83371	3.71576	3.20494	3.0553	4.96817	2.11162	2.66314	2.25404
Solyc04g082000.ITAG4.0	0.204335	0.117128	0.277964	0.253237	0.0560813	0.366477	0.154554	0.0661082	0.0762084	0.0581842	0.117637	0.160166	0.163079	0.117474	0.109025
Solyc04g082020.ITAG4.0	30.196	25.4822	35.2307	27.6041	39.279	33.6144	19.9866	22.8978	25.1667	25.3447	27.1267	26.59	30.0945	26.6773	23.9278
Solyc04g082040.ITAG4.0	3.61302	3.60856	3.77408	4.54601	4.71658	4.92558	6.41431	5.07311	5.64376	7.22074	4.57931	7.08895	6.45273	4.56121	4.56631
Solyc04g082050.ITAG4.0	45.1491	51.3246	51.925	83.0368	80.1942	78.1851	103.349	119.935	98.0772	111.046	94.5933	104.025	115.615	121.519	93.6435
Solyc04g082060.ITAG4.0	21.0897	24.5833	25.8602	20.219	21.522	20.8536	26.7001	23.8704	22.4951	22.3626	22.6608	22.255	28.1869	22.104	22.7627
Solyc04g082070.ITAG4.0	14.1878	10.9304	12.0813	12.6888	10.784	11.6394	14.0533	16.7552	20.0032	17.9704	20.3845	18.8642	10.9883	12.6889	12.6274
Solyc04g082090.ITAG4.0	8.16665	8.6473	8.3163	10.5826	8.43187	10.2114	9.10545	13.4947	10.8931	9.66771	9.28564	11.2735	8.11573	7.84895	7.5177
Solyc04g082110.ITAG4.0	4.94518	5.28636	3.07814	3.61178	5.18476	4.15521	4.28664	3.73957	5.01006	4.51314	5.27688	4.0447	3.12166	4.02938	3.42536
Solyc04g082120.ITAG4.0	1.30486	1.75185	1.52946	6.29045	4.22434	4.2802	3.13341	5.27564	2.76913	3.46645	2.85922	3.50621	3.84647	3.50909	2.2349
Solyc04g082130.ITAG4.0	8.42838	7.09304	6.81101	10.0006	8.4368	10.4139	6.79978	7.97769	8.00485	7.7709	6.50896	8.38885	9.47405	7.94605	7.43233
Solyc04g082140.ITAG4.0	45.4121	48.3929	58.9519	30.643	26.2122	62.5	47.2061	28.9702	48.9586	22.385	22.9844	21.3027	32.7557	39.3502	30.2257
Solyc04g082160.ITAG4.0	40.7445	32.8603	40.6369	43.0678	41.2627	44.4461	34.641	36.0808	31.5313	38.9634	37.8602	33.0098	43.7681	46.0055	37.591
Solyc04g082210.ITAG4.0	8.65175	8.22084	9.07065	9.26145	9.13724	8.88057	7.39055	8.91944	7.96595	8.39297	10.4318	7.38996	9.91152	9.23571	8.86319
Solyc04g082220.ITAG4.0	19.2717	15.1236	19.2161	27.882	14.7675	23.4653	15.3756	14.5758	13.1341	18.1964	25.7614	18.4578	11.295	10.3384	16.6332
Solyc04g082250.ITAG4.0	5.50508	6.46535	6.17625	6.73983	5.9751	7.36607	5.97367	4.84725	5.71389	5.75888	6.49969	6.09976	7.54144	5.45838	5.34371
Solyc04g082260.ITAG4.0	30.8994	31.5997	34.5756	33.7146	28.2155	31.8422	32.9652	33.8626	31.24	33.2307	33.4774	35.326	33.1542	32.0438	32.8159
Solyc04g082270.ITAG4.0	6.39266	11.0141	10.2622	6.81353	8.509	8.69919	7.88022	16.7548	12.6955	5.64077	5.02414	3.75332	5.75449	5.4762	6.18182
Solyc04g082280.ITAG4.0	0.956975	1.15378	0.764137	0.853109	1.27693	1.2641	0.813756	1.43462	1.24291	1.65122	1.20114	0.497359	1.21569	1.03755	1.30823
Solyc04g082290.ITAG4.0	3.65557	3.31886	3.43833	5.44303	4.42317	4.31877	3.82114	3.4579	2.66808	6.13192	5.48607	3.18315	4.82303	3.7647	4.97178
Solyc04g082310.ITAG4.0	4.99426	8.11165	4.98137	5.9067	5.90911	5.94575	5.52575	6.76035	5.67019	7.66782	6.69913	6.78236	5.36672	5.13195	4.92558
Solyc04g082320.ITAG4.0	2.70126	2.75453	2.41979	3.48473	1.92959	3.07876	2.77674	2.3587	2.1032	3.37112	3.24307	2.64562	2.22174	2.31396	2.43543
Solyc04g082330.ITAG4.0	10.0897	10.6133	8.15922	10.8785	7.74135	9.83608	14.0245	12.2955	12.9027	13.567	12.7634	14.2462	10.7139	12.2916	12.3583
Solyc04g082340.ITAG4.0	7.68044	7.69887	8.09367	7.44192	6.96838	9.35873	8.03504	6.87339	8.56358	9.04262	7.31994	6.91908	5.82626	7.95146	6.01493
Solyc04g082350.ITAG4.0	0	0	0	0	0.205394	0	0	0	0	0	0.112277	0	0	0	0
Solyc04g082360.ITAG4.0	45.4132	37.2261	52.7586	61.9992	44.7131	44.1588	45.7312	73.1823	41.954	82.0927	50.6388	79.2754	43.3755	53.1921	44.4199
Solyc04g082380.ITAG4.0	4.51206	5.65579	3.00038	4.01497	4.02724	6.06123	4.46802	3.96783	5.00597	6.37955	4.41507	6.54453	3.31176	3.33712	4.46714
Solyc04g082390.ITAG4.0	13.4977	11.4565	13.343	15.8833	14.7003	14.8436	13.4149	12.0597	14.4718	14.881	14.9087	14.5981	13.633	12.6607	14.304
Solyc04g082400.ITAG4.0	16.8065	15.5979	18.047	15.6868	13.7653	15.2557	14.3353	13.475	13.078	15.7714	13.7782	16.0102	11.958	12.5353	11.7498
Solyc04g082420.ITAG4.0	20.6515	19.8934	21.0665	36.0893	28.9897	23.3735	23.9132	20.38	19.2501	28.0123	30.8158	23.4335	26.936	20.309	24.1247
Solyc04g082430.ITAG4.0	1.62479	1.47	0.955384	1.27871	1.23078	1.58068	1.48087	0.630613	1.54265	0.993818	0.620199	0.75133	0.930179	0.59595	1.40243
Solyc04g082440.ITAG4.0	0	0	0	0.0792978	0.0212486	0.0203494	0.0423602	0	0.0229704	0	0	0	0.151041	0	0.036528
Solyc04g082450.ITAG4.0	6.91754	5.57343	6.0067	7.60877	4.88476	7.16884	6.79103	7.88387	9.03618	10.6299	9.86902	7.21057	8.0131	10.4453	8.6476
Solyc04g082460.ITAG4.0	9.76421	6.49045	7.85469	13.7552	12.7014	13.5803	12.2856	10.0076	9.63678	11.6923	11.6713	13.2981	13.859	12.2965	12.9451
Solyc04g082470.ITAG4.0	21.9297	20.232	20.2858	20.5772	17.4763	20.1444	20.0524	20.3193	23.156	28.6063	26.1334	21.5378	21.8071	25.0911	22.9258
Solyc04g082480.ITAG4.0	45.3307	44.5302	47.5673	33.2882	30.6184	34.983	24.6169	24.5852	26.3588	48.9608	44.3475	49.2358	30.5408	33.8497	35.5126
Solyc04g082490.ITAG4.0	7.63329	7.92741	9.15864	7.33583	7.18623	8.13317	7.90485	6.93232	8.52236	7.21424	8.4964	7.53346	7.41587	6.96503	7.07063
Solyc04g082500.ITAG4.0	32.8026	37.1465	35.6351	26.8496	26.4473	30.8497	24.1781	25.7305	25.0052	34.9871	26.5365	27.784	29.4799	34.3655	29.1413
Solyc04g082510.ITAG4.0	4.85186	4.42956	3.5304	3.61047	2.73159	3.81127	4.35384	3.32837	3.74443	1.86763	3.23145	3.36788	3.00859	3.42761	2.91316
Solyc04g082520.ITAG4.0	0.0343442	0.0304756	0.0311603	0.172995	0	0.157879	0.198995	0.0940402	0	0	0.24628	0	0.147428	0.0309769	0.057215
Solyc04g082530.ITAG4.0	1.63177	2.50098	1.37225	3.27578	2.38156	2.4021	2.81193	5.24147	2.75598	3.77679	2.96233	3.66743	4.10368	4.03248	3.84369
Solyc04g082540.ITAG4.0	0	0	0	0	0	0	0	0	0.176717	0	0	0	0.143614	0.0773076	0
Solyc04g082550.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g082560.ITAG4.0	23.4293	21.9672	23.038	22.5598	19.831	21.3795	22.2478	21.1593	21.8401	22.6953	22.8369	20.8971	22.3779	21.3488	22.8552
Solyc04g082570.ITAG4.0	18.2107	16.8091	18.2789	16.1692	12.3592	16.6034	16.9735	14.4213	17.2948	18.141	17.485	15.6154	18.6023	17.515	17.029
Solyc04g082580.ITAG4.0	19.2665	17.3932	19.7221	19.2068	18.8381	20.7037	20.0513	18.7347	17.184	12.7463	15.0851	16.0793	15.6596	17.1063	15.5464
Solyc04g082590.ITAG4.0	15.4974	14.2544	15.654	21.4788	14.2672	20.8975	12.5679	19.0848	17.5709	21.5911	17.3939	13.8905	13.978	18.8627	14.0092
Solyc04g082600.ITAG4.0	31.4023	33.3126	34.5092	28.9614	27.1848	29.0845	40.2639	39.506	42.9447	35.0454	33.0237	35.3441	21.1142	23.8712	23.5992
Solyc04g082610.ITAG4.0	4.59843	5.26035	5.10976	4.43513	4.94971	5.70306	5.66658	5.27675	5.16333	5.83595	5.13032	4.96364	3.91158	3.86157	4.47531
Solyc04g082620.ITAG4.0	13.7958	11.7107	14.0393	13.251	12.328	12.4611	12.5423	11.341	14.0407	11.7395	11.4074	11.4117	9.34724	8.61301	9.88179
Solyc04g082630.ITAG4.0	0.213761	0.216982	0.249335	0.0439877	0.0297531	0	0.0884149	0.528799	0.223676	0.061137	0.301045	0.305023	0.131114	0.522459	0
Solyc04g082640.ITAG4.0	18.4666	17.2799	17.2371	21.6903	30.5221	21.5229	21.1436	16.3479	19.3812	16.7321	21.7142	18.8117	17.1224	16.2152	23.2192
Solyc04g082650.ITAG4.0	6.63879	7.20051	5.80723	7.85168	8.2228	8.55713	7.41245	5.4443	7.23447	9.09604	7.58321	6.49784	7.5127	7.18805	7.14171
Solyc04g082670.ITAG4.0	26.4045	26.0391	26.7498	29.1218	28.2938	29.23	34.4537	36.2099	34.2462	34.7789	34.367	31.7671	32.2188	31.5457	30.6514
Solyc04g082680.ITAG4.0	16.9639	19.14	21.1692	21.0828	17.4357	18.9283	20.7017	22.8448	20.6724	25.2889	21.5092	21.6802	21.3896	22.9729	21.9213
Solyc04g082700.ITAG4.0	30.3523	32.4151	29.918	27.9501	30.924	29.8623	38.4341	35.9196	38.5676	32.8947	34.0374	38.6591	22.3114	24.6068	24.2397
Solyc04g082710.ITAG4.0	34.2593	42.7688	44.9816	18.1388	18.7282	30.7946	43.2778	37.5251	45.7445	26.2311	26.7517	31.3685	12.4997	22.425	20.4312
Solyc04g082720.ITAG4.0	8.48616	9.64974	9.69246	10.3392	9.20039	11.6407	13.7402	13.7587	14.7825	14.1719	11.3988	10.1134	9.92696	12.6245	15.0433
Solyc04g082730.ITAG4.0	0	0	0.295851	0	0	0.261655	0.322156	0	0	0	0.590346	0	0	2.20616	0
Solyc04g082740.ITAG4.0	2.78229	3.30192	2.22979	4.54244	2.50717	3.95463	4.14065	2.81468	4.30936	4.23796	2.27894	4.84201	2.03199	2.03471	2.54404
Solyc04g082750.ITAG4.0	1.70102	1.91473	1.9289	1.5322	1.15787	1.59548	1.47698	0.593787	1.63115	1.73009	1.4481	1.27409	0.608698	1.1222	1.69842
Solyc04g082760.ITAG4.0	21.375	23.5306	20.2762	19.1264	18.8812	22.1022	22.2401	24.0014	26.0698	19.6554	21.0166	20.096	15.0207	18.2781	15.6101
Solyc04g082770.ITAG4.0	12.5025	13.0153	12.3281	12.1081	9.79913	11.3136	9.86173	11.8698	10.2964	11.1089	10.3263	10.5859	8.2527	8.57705	10.2333
Solyc04g082780.ITAG4.0	20.2288	21.9673	23.0731	29.2975	23.9376	26.0323	21.884	22.5922	19.5697	26.7148	23.7499	24.6439	22.7203	23.3391	22.2967
Solyc04g082790.ITAG4.0	18.6857	20.7443	20.7739	21.0324	19.8435	21.4813	18.7464	18.2218	20.0828	18.4396	20.0524	15.4249	18.7456	20.1589	19.7132
Solyc04g082800.ITAG4.0	13.8371	11.6228	11.691	18.3373	14.8415	13.0501	15.9146	15.4126	14.5929	17.5684	19.9816	16.2031	10.8149	15.6179	13.7454
Solyc04g082810.ITAG4.0	5.28053	3.00655	5.66968	9.99845	10.0278	11.3898	5.61294	6.84778	5.66311	7.50033	6.21576	5.22851	7.20555	6.20588	7.74083
Solyc04g082820.ITAG4.0	20.1679	21.4114	20.4555	23.2033	20.6445	20.2713	22.8145	23.3193	21.366	22.8172	21.6052	21.0804	18.6447	17.1902	19.6958
Solyc04g082830.ITAG4.0	2.14347	2.85208	2.88482	5.4224	3.86416	3.74135	4.14077	5.41556	4.28301	4.72725	4.03507	3.21283	4.60025	4.25583	4.55401
Solyc04g082840.ITAG4.0	5.29909	8.10626	6.84512	7.45827	5.6665	9.93037	5.34424	3.07704	6.5146	3.47215	2.82984	5.07892	4.43992	3.37122	3.62315
Solyc04g082845.ITAG4.0	1.06537	0.965438	1.19949	0.928721	0.796669	1.05677	0.725419	1.33308	1.0555	1.31943	1.49719	1.35642	0.915478	0.641691	1.11368
Solyc04g082860.ITAG4.0	0.985995	0.509537	0.633765	0.974035	0.0808202	0.639635	0.794326	0.413539	1.07616	0.783668	0.147348	0.49284	0.564126	2.4528	0.650995
Solyc04g082880.ITAG4.0	9.13852	10.9811	12.6063	11.4125	7.88449	11.6593	11.27	10.6699	12.284	12.8185	13.8017	17.5355	75.2314	71.8866	54.7391
Solyc04g082890.ITAG4.0	119.288	122.334	121.428	135.94	134.123	126.67	121.506	136.12	129.066	128.835	126.873	121.092	129.664	125.273	126.373
Solyc04g082900.ITAG4.0	4.43383	2.65351	2.16129	4.35369	3.23108	3.80373	3.52636	1.87297	3.09466	3.2412	2.21321	2.2933	3.10491	2.66657	2.83894
Solyc04g082920.ITAG4.0	0.169074	0.284471	0.357807	0.312056	0.307919	0.296273	0.199062	0.204539	0.510334	0.31865	0.437501	0.449934	0.355135	0.572242	0.639759
Solyc04g082930.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60383	7.40151
Solyc04g082940.ITAG4.0	5.37174	5.05209	6.55958	5.07808	4.78894	6.72347	5.48307	3.36153	4.6096	3.83238	5.12492	4.73826	3.85402	3.94487	3.22199
Solyc04g082950.ITAG4.0	3.3657	4.02255	3.90017	3.21401	3.87338	3.98524	3.47493	3.07076	2.68591	2.80423	1.67266	1.96428	2.06001	3.48502	2.88625
Solyc04g082970.ITAG4.0	2.22464	0.905538	1.73794	0.756555	0.602282	2.67559	1.01392	1.12656	1.68129	1.26823	2.29838	1.8518	0.875553	1.28003	0.925943
Solyc04g082980.ITAG4.0	5.35143	5.4169	6.51761	5.60692	4.17329	5.18928	5.50862	5.35235	4.8964	5.25769	5.73182	5.8929	5.06317	4.53915	4.65988
Solyc04g082990.ITAG4.0	3.26969	4.45179	6.84843	3.22508	4.116	5.6612	4.69083	3.89754	4.40534	5.7327	5.22413	2.46107	3.42011	2.60321	3.89845
Solyc04g083010.ITAG4.0	3.61921	3.85347	3.82656	4.05386	3.43572	3.63871	3.16727	2.78376	3.43497	4.45722	4.07775	3.90085	3.18564	4.60197	4.26291
Solyc04g083140.ITAG4.0	13.7051	7.97692	7.29531	10.835	13.7121	6.94911	5.35442	4.30617	5.33186	25.0418	22.279	14.4223	7.51448	8.99213	19.0134
Solyc04g083150.ITAG4.0	5.99307	7.14248	6.90724	6.69475	3.81348	8.452	5.16427	5.26707	6.43108	6.18292	6.16575	7.57442	6.01282	4.87352	4.65773
Solyc04g083160.ITAG4.0	2.43333	3.68655	3.48671	3.70678	2.92904	2.88386	3.521	4.50608	3.84683	5.03368	3.39461	5.20516	2.75484	2.95932	2.73756
Solyc04g150100.ITAG4.0	0	0	0	0	0	0.0350304	0	0	0	0	0	0	0	0.103498	0
Solyc04g150101.ITAG4.0	0	0.108256	0	0	0.529986	0	0	0	0	0	0	0	0.106493	0	0
Solyc04g150102.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150103.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150104.ITAG4.0	343.932	337.259	364.361	284.924	238.599	296.737	285.292	265.649	286.708	184.792	177.632	217.186	131.102	155.612	165.789
Solyc04g150105.ITAG4.0	3.02436	1.45582	4.35964	0.812213	3.91611	1.01395	2.24065	0.978002	1.87265	0.746045	1.03168	3.03846	0.981048	0.581964	2.72762
Solyc04g150106.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150107.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150108.ITAG4.0	4.00899	3.46064	3.79114	4.43255	5.21362	5.84646	4.09921	5.3043	5.90323	0.959889	3.61745	3.4999	2.23655	4.60988	2.09972
Solyc04g150109.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150110.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150111.ITAG4.0	10.8125	10.306	10.699	13.0599	11.3338	11.3064	13.2597	11.6056	16.6174	16.6221	13.5037	11.3191	9.97735	12.505	12.2598
Solyc04g150112.ITAG4.0	0	0	0	0	0.470481	0.0985487	0.21895	0	0	0	0.503644	0.11255	0	0	0
Solyc04g150113.ITAG4.0	8.29117	5.73174	8.2944	11.6268	8.25384	11.3637	9.4902	12.2795	9.10535	11.7679	9.4899	9.39786	9.76536	12.2866	11.3344
Solyc04g150114.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150115.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150116.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150117.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150118.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150119.ITAG4.0	0.251299	0.327284	0	0.177115	0.802033	0	0.246274	0	0.532379	0	0.113137	0.126454	0	0	0.319251
Solyc04g150120.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150121.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150122.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0.181525	0.202767	0.172677	0.281229	0
Solyc04g150123.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150124.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150125.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150126.ITAG4.0	0	0.339552	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150127.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150128.ITAG4.0	0.336818	0.608159	0.454858	0.591649	0.615519	0.368138	0.544357	0.356046	0.35888	0.270845	0.39135	0.471576	0.579224	0.472748	0.362335
Solyc04g150129.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150130.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150131.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150132.ITAG4.0	8.63252	8.82262	4.3688	5.93535	9.81057	4.12208	5.04173	6.58202	5.44472	6.97909	5.77289	6.93809	6.68232	6.23368	8.44356
Solyc04g150133.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150134.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150135.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150136.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150137.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150138.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150139.ITAG4.0	12.3353	21.03	18.9557	19.6762	15.3045	23.1201	18.0669	13.9975	13.9382	17.598	16.0003	18.0439	23.9442	19.3176	15.7479
Solyc04g150140.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150141.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150142.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150143.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150144.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150145.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150146.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150147.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150148.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150150.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150151.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150152.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150153.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc04g150154.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
